fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora 
2021-09-19,Santa Fe,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Tucumán,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Córdoba,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Santa Fe,Mujer,51,Argentina,Si,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2021-09-19,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-09-19,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,38,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-09-19,Buenos Aires,Mujer,41,Peruana,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,39,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,47,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,54,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,45,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,34,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-19,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-19,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,14,,No,No,Si,No,No,No,No,No,No,No,No,Si,,
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-09-20,,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,24,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,,Mujer,27,Otra,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,58,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,,,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,32,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,26,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,35,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,26,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-09-20,,Mujer,38,Argentina,No,Si,No,Si,No,No,No,Si,No,No,No,No,Otro,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,38,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,18,,Si,Si,Si,No,No,No,No,No,No,No,No,Si,,Varon
2021-09-20,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Córdoba,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-20,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Tucumán,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Salta,Mujer,18,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,
2021-09-20,Córdoba,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Tucumán,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Tucumán,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-20,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,San Juan,Mujer,46,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-09-20,Santa Cruz,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Ciudad Autónoma de Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,La Rioja,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-20,Buenos Aires,Mujer,32,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Mendoza,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Chubut,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Salta,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Salta,Mujer,49,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Santa Fe,Mujer,46,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Córdoba,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Mendoza,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,
2021-09-20,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Corrientes,Transgenero,21,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Chaco,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,41,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-20,Buenos Aires,Mujer,33,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Santa Fe,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Varón Trans,21,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2021-09-20,Buenos Aires,Mujer,77,Italiana,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer
2021-09-20,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Otro
2021-09-20,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Buenos Aires,Mujer,23,Peruana,Si,Si,Si,No,Si,No,No,No,Si,No,No,No,Otro,Varon
2021-09-20,Buenos Aires,Mujer,23,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Otro,20,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-09-20,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,34,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-20,Buenos Aires,Mujer,26,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,26,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,39,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-09-20,Buenos Aires,Mujer,35,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-20,Buenos Aires,Mujer,69,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,,Mujer,55,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,27,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,42,,Si,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,39,,No,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Mujer
2021-09-21,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Mendoza,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,La Rioja,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,40,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-21,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-21,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,San Luis,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-09-21,Santa Fe,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,59,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,San Juan,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-09-21,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-09-21,Mendoza,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Salta,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,46,Venezolana,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Salta,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Jujuy,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Mendoza,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Córdoba,Mujer,51,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Salta,Mujer,24,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Tucumán,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-21,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Mendoza,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Mendoza,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Ciudad Autónoma de Buenos Aires,Varon,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Varon,60,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,21,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,55,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,24,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,44,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,55,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,76,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-09-21,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-21,Buenos Aires,Mujer,,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-21,Buenos Aires,Mujer,27,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,44,,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,,Mujer,45,Argentina,No,No,Si,No,No,No,No,Si,No,No,No,Si,Otro,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,31,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,,Uruguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,40,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,37,,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,40,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon
2021-09-22,Ciudad Autónoma de Buenos Aires,Mujer,32,Otra,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,San Juan,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-09-22,Santa Fe,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-22,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,La Rioja,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Jujuy,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Buenos Aires,Mujer,35,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,La Rioja,Mujer,29,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-09-22,Catamarca,Mujer,28,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Córdoba,Mujer,54,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Córdoba,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Santa Fe,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Chubut,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,La Rioja,Mujer,23,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,Buenos Aires,Mujer,36,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-09-22,San Juan,Mujer,63,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-09-22,Misiones,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
