Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora, 
2022-01-28,Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-28,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,45,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,26,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,36,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,46,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,57,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer,
2022-01-28,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,67,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,40,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,63,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,27,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Buenos Aires,Mujer,20,,No,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,60,,No,Si,No,Si,No,No,No,Si,No,No,No,No,,,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,,Brasileña,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,59,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,27,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,45,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,32,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,28,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,32,Colombiana,Si,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer Trans,41,,No,No,No,Si,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,32,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,38,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-28,Ciudad Autónoma de Buenos Aires,Mujer,,Brasileña,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,44,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Misiones,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Santa Fe,Mujer,55,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Mendoza,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Formosa,Mujer,37,,No,Si,No,No,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon,
2022-01-29,Mendoza,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Tucumán,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-29,Cordoba,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Cordoba,Mujer,60,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Tucumán,Mujer,55,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,24,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Entre Ríos,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,41,Colombiana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Santa Fe,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,66,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-01-29,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Salta,Mujer,48,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-29,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Mendoza,Mujer,15,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-29,Santa Fe,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,39,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Mendoza,Mujer,74,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Neuquén,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,26,,Si,Si,No,No,No,Si,No,No,Si,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,19,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-01-29,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-29,Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer,
2022-01-29,Buenos Aires,Mujer,35,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,27,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,47,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Otro,
2022-01-29,Buenos Aires,Mujer,80,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-29,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
2022-01-29,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,38,,Si,Si,Si,Si,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon,
2022-01-29,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-01-29,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Buenos Aires,Mujer,25,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,58,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-29,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,39,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-29,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,,,Si,Si,Si,No,No,No,No,No,No,No,No,No,,,
2022-01-30,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Formosa,Mujer,13,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Mendoza,Mujer,47,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Formosa,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Santa Fe,Mujer,55,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,26,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,27,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Tucumán,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Tucumán,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Río Negro,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Tucumán,Mujer,48,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,53,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Corrientes,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-30,Tucumán,Mujer,57,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Tucumán,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,20,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Cordoba,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-30,Neuquén,Mujer,40,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,49,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Corrientes,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Santa Cruz,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Cordoba,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Entre Ríos,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Mendoza,Mujer,47,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
2022-01-30,Buenos Aires,Mujer,83,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-30,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,46,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,53,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-01-30,Buenos Aires,Mujer,66,,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,55,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,83,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer,
2022-01-30,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,31,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,61,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-30,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,30,Boliviana,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,31,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,49,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Ciudad Autónoma de Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-30,Buenos Aires,Mujer,63,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,Si,Otro,Varon,
2022-01-31,Buenos Aires,Mujer,24,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,32,Paraguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Tucumán,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Cordoba,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Cordoba,Mujer,46,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,36,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-01-31,Santa Fe,Mujer,24,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Cordoba,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Río Negro,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-31,Misiones,Mujer,20,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,24,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Cordoba,Mujer,57,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
2022-01-31,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,34,,No,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-01-31,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Corrientes,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Cordoba,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Cordoba,Mujer,31,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Santa Cruz,Mujer,53,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Entre Ríos,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,58,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-31,Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,28,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,32,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,34,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Otro,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Otro,
2022-01-31,Buenos Aires,Mujer,31,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,37,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,27,Cubana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Varon,,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Mujer,
2022-01-31,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,89,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-31,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-31,Buenos Aires,Mujer Trans,28,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-01-31,Buenos Aires,Mujer,31,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-01-31,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-01-31,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-01-31,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,,
